author,published_at,like_count,processed_text,sentiment_label,sentiment_score,detected_emotion
@dharmicwisdom9818,2022-10-03 17:10:53,97.0,light weight capable operate high altitude desert rajasthan deployed along india china border test flown operational configuration galwan armed atgm helina dhruvastra,POSITIVE,0.822022557258606,neutral
@Yash_raj_0001-w1w,2022-04-28 07:08:15,0.0,feeling proud,POSITIVE,0.9998688697814941,joy
@one9622,2022-10-14 17:12:29,2.0,completely burnt large threestory building family member rescuedbrthey even kidnapped uncle somehow got witsbrevery day spent fear worry,NEGATIVE,0.9935130476951599,fear
@supratimwanted737,2022-05-12 19:16:12,0.0,jai hind,NEGATIVE,0.9923198819160461,neutral
@usharai6567,2022-10-18 15:18:55,1.0,dhanna mao badile veteran natra thousand vuja banaune thiye ahile sodhdai xan kahan vanera,NEGATIVE,0.949234127998352,neutral
@upsigned,2022-07-01 20:45:08,1.0,thissong beyond nation itsfor,POSITIVE,0.9555816650390625,surprise
@joshikaranwal3379,2022-06-30 14:52:01,0.0,want join indian army br love indian army,POSITIVE,0.9407128095626831,joy
@virgilbulilan7885,2022-10-03 17:03:13,2.0,one hell ugly attack helicopter helicopter russian attack helicopter apache good looking one,NEGATIVE,0.9936582446098328,anger
@akshaypanambur907,2021-11-11 05:47:30,0.0,uthisht bharatham,POSITIVE,0.610748291015625,neutral
@dg6169,2022-05-07 19:53:57,0.0,thank brother standing amp protecting rest u,POSITIVE,0.9953267574310303,neutral
@shahi7368,2022-04-12 15:44:46,2.0,nice song,POSITIVE,0.9998550415039062,joy
@tarabahadur2061,2022-11-03 05:36:05,1.0,yo parchad le jityo bhane hamile hamilai nepali bhanna painna,NEGATIVE,0.9606149196624756,neutral
@erick-lh3my,2022-01-29 05:02:09,0.0,chor khatey haru,POSITIVE,0.8889197707176208,anger
@thesisLAx,2022-10-03 16:44:09,4.0,trying new type aerial vehicle always copy west,NEGATIVE,0.9930304884910583,neutral
@ranveerkaransinghgill,2022-03-11 09:21:42,3.0,played car tank,NEGATIVE,0.9660585522651672,surprise
@morning8026,2022-11-10 18:15:46,0.0,prochonta chor rip,NEGATIVE,0.9880796074867249,neutral
@krishnasmusicalvlogs6103,2022-06-11 09:24:28,2.0,mighty body courage soul love land sacrifice nationproud indian jai hind,POSITIVE,0.9963557720184326,joy
@shauryathegamer4202,2022-07-10 03:49:05,0.0,father para special force,POSITIVE,0.9680866003036499,neutral
@Wovvt,2022-11-08 14:20:12,0.0,oh stfubrkadam badle ne youth harule hoobryesto neta haru le rang matra badalne garxan,NEGATIVE,0.9986458420753479,neutral
@suballica,2022-10-13 15:36:47,0.0,tittle video grammatically correct good evil hunxa god haina god ko opposite devil use garda better hunthiyo,NEGATIVE,0.8757718801498413,anger
@birendralama2535,2022-04-12 14:40:37,1.0,hrefhttpwwwyoutubecomresultssearchquerynicenicea song,NEGATIVE,0.9788355827331543,neutral
@ashishpaudel9483,2022-11-13 08:03:37,0.0,meaningful video please keep making video like nation need video like thank,POSITIVE,0.9996305704116821,neutral
@krishnabbk482,2022-11-15 14:09:26,1.0,good song,POSITIVE,0.9998575448989868,joy
@RS-iu8pr,2022-11-07 15:47:57,28.0,yo jyanmara desh drohi ani nepal ko laagi thulo srap ho yo prachande,NEGATIVE,0.97807377576828,neutral
@sexybiion7415,2022-10-14 17:11:40,0.0,bro everyone evil eye dont need show talk like milk washed guy garbage washed guy,NEGATIVE,0.9757130146026611,disgust
@geetakoirala798,2022-11-23 12:51:38,2.0,right sir,POSITIVE,0.9997856020927429,neutral
@SThapa,2022-11-08 03:05:33,12.0,shame shame shame parchande brbrbrsanjay giving platform reach youth,NEGATIVE,0.9760035276412964,sadness
@tonmoykumar5487,2022-07-09 19:30:18,8.0,love amp respect,POSITIVE,0.9993372559547424,neutral
@ashishkant1956,2022-10-03 17:33:01,1.0,without atgm nothing,NEGATIVE,0.9912091493606567,anger
@roshantamang4106,2022-11-08 10:42:46,2.0,asked feel killing thousand innocent people,NEGATIVE,0.9821974039077759,anger
@dadasowaghmale4539,2022-05-10 16:14:11,0.0,wanted become para sf commando cant become poor eye vission decrease love indian army,NEGATIVE,0.988054096698761,sadness
@soozankunwar1785,2022-11-12 11:58:27,0.0,worst politician nepal,NEGATIVE,0.999792754650116,disgust
@Acc-eh8pp,2022-10-05 14:38:45,0.0,may little late,NEGATIVE,0.9879613518714905,neutral
@desibadashayt_,2022-09-22 12:37:50,5.0,dad indian army soldier stay month year solider never use internet account stay month border dad active solider pls guy respect army,NEGATIVE,0.5936001539230347,neutral
@chandraregmi3452,2022-01-30 14:15:56,3.0,kp oli always rock,POSITIVE,0.9992774128913879,neutral
@umeshadhikari8443,2022-11-03 13:49:23,0.0,one prachnda febroite,NEGATIVE,0.9258623123168945,neutral
@sanishthakali,2022-11-07 14:05:14,20.0,trying become innocent,NEGATIVE,0.9646576642990112,neutral
@paulsubba4484,2022-07-09 19:32:06,0.0,he one silly,NEGATIVE,0.9603265523910522,sadness
@syaaedthakurii5936,2022-11-02 20:25:10,0.0,fuck br sotantra,NEGATIVE,0.9969944953918457,anger
@SumanKumari-uf1bs,2022-06-12 12:03:38,0.0,love singer sing countryamp always motivate solder save country,POSITIVE,0.9987643957138062,joy
@kumargurung122,2022-04-24 21:53:11,1.0,superb song listening least time day favourite couple video congratulation team,POSITIVE,0.9707511067390442,joy
@steventripathi5305,2022-10-16 05:14:45,0.0,death loved one positive side hell,POSITIVE,0.9833263754844666,sadness
@sushantsinha8861,2022-04-10 01:19:08,0.0,today nda listening motivation,POSITIVE,0.9949766993522644,neutral
@bhushangupta9083,2022-06-03 02:20:10,1.0,proud indian army love indian army indian army greatest millitary world,POSITIVE,0.999815046787262,joy
@haribhujel2556,2022-11-07 17:27:43,3.0,chor,NEGATIVE,0.98454350233078,neutral
@Ridewithme_69,2022-11-10 10:22:10,16.0,sanjay gotta take real frustration deep questionare aint way supposed calm relax might pressure lol,NEGATIVE,0.9978755712509155,anger
@voopazmagar6292,2022-08-09 09:28:02,0.0,number one fataha country,POSITIVE,0.9931005239486694,neutral
@vincentzinganto8458,2022-10-03 18:24:37,2.0,design look like south african helicopter called rooi farkwith two pilot one bottom one top,NEGATIVE,0.9909125566482544,neutral
@paldenlepcha7317,2022-07-07 15:13:50,1.0,lot love watching india,POSITIVE,0.9995632767677307,joy
@rijanthapa9662,2022-11-13 19:00:44,0.0,best wish comred,POSITIVE,0.9984986782073975,surprise
@adityagaming3807,2022-03-05 12:49:24,6.0,hrefhttpswwwyoutubecomwatchvbstrgyicampta goosebump,NEGATIVE,0.9882794618606567,neutral
@mohanbhatt1616,2022-11-02 16:26:23,3.0,great song,POSITIVE,0.9998729228973389,joy
@tg6227,2022-02-19 00:14:20,0.0,mcc,POSITIVE,0.9575744867324829,neutral
@indianboy8595,2022-05-20 05:39:03,0.0,jai shree ram,POSITIVE,0.9970723390579224,neutral
@subashkc2470,2022-10-14 21:29:13,0.0,good video hat brother doesnt deserve thank one worst candidate election,NEGATIVE,0.9927391409873962,anger
@samad3251,2022-11-18 03:46:44,0.0,stop calling armed frenzy quotjana yuddhaquot people war called armed conflict simply terrorism,NEGATIVE,0.9973370432853699,fear
@upsclover5345,2022-09-23 03:27:33,0.0,indian army greatest world strongest,POSITIVE,0.9998340606689453,neutral
@parbatshrestha9885,2022-10-15 09:23:46,0.0,evil god evil,NEGATIVE,0.998420000076294,anger
@bhubankc640,2022-04-12 11:51:18,0.0,congratulation,POSITIVE,0.9949937462806702,neutral
@galaxyone6360,2022-11-06 22:33:44,0.0,jhole singer scking dk prachanda,NEGATIVE,0.9822869896888733,neutral
@infinix5542,2022-08-05 10:55:11,0.0,best indian army beast,POSITIVE,0.9997734427452087,neutral
@sujan7642,2022-11-07 15:44:38,0.0,comment,POSITIVE,0.9425747394561768,neutral
@ndagoals2004,2021-11-02 10:16:08,1.0,indian style,POSITIVE,0.9994811415672302,neutral
@sureshbudhamagar2974,2022-10-13 18:19:57,0.0,either evil god leader triying established new nepal,NEGATIVE,0.9064271450042725,neutral
@f0xgaming758,2022-04-13 10:05:15,2.0,finally,POSITIVE,0.9983649849891663,anger
@justiceshallbeserved285,2022-10-03 17:26:21,41.0,earlier tejas charismatic fire halo prachand fierce light mode bharat put foot accelerator right moment bharat press foot hard hard time last day enemy,NEGATIVE,0.5098598003387451,anger
@dilipborah2665,2022-06-19 15:18:14,0.0,literally got goose bump,NEGATIVE,0.9497542977333069,surprise
@sonamsherpaofficial399,2022-11-08 13:16:48,0.0,randiko chora ta maryo vane thal bhat khanxu,NEGATIVE,0.94617760181427,neutral
@jibnathsubba8313,2022-04-18 16:10:03,3.0,nice song,POSITIVE,0.9998550415039062,joy
@abinashkc5964,2022-10-20 16:25:12,0.0,yo chor ho,NEGATIVE,0.6900360584259033,neutral
@goshsukanya4694,2022-06-06 12:19:43,0.0,many time bow enoughjai hindjai bharat,NEGATIVE,0.8359417915344238,neutral
@chanthapa7943,2022-08-27 07:40:28,0.0,kp chor dalal mafia maakafue bhrasta finished people republic nepal,NEGATIVE,0.975222110748291,anger
@sungtm,2022-10-15 06:33:00,1.0,baburam bhattarai quotwasquot real man would taken country european standard,NEGATIVE,0.982932448387146,neutral
@junugurung7459,2022-04-13 17:32:40,1.0,wow beautiful song video,POSITIVE,0.9998664855957031,surprise
@sunilkumara2877,2022-10-04 07:07:38,0.0,central govt encourage hal drdo fund disinvestment,NEGATIVE,0.9545671343803406,neutral
@mcdxgamer.4272,2022-11-13 03:19:42,82.0,thanks sanjay bro youth like u getting inspired learning political mindset,POSITIVE,0.9980598092079163,joy
@dipeshgiri9777,2022-11-14 19:50:46,0.0,one last time prachanda pm bhako herna man xa,POSITIVE,0.94819575548172,neutral
@auro1986,2022-10-03 17:31:01,0.0,give ah back america,POSITIVE,0.9872843027114868,neutral
@atulkc3626,2022-11-10 18:30:52,0.0,listening podcast prachanda made realize narcissist many thing talked exactly opposite say elsewhere think nepal playground say gave kp oli prime minister year according agreement coalition decided pm year kp oli didnt keep word broke coalition also say one bring peace nepal truth maoist labelled terrorist organization reason come peace agreement maoist follows ideology mao thing followed picking arm recruiting peasant industrialization well aspect also make clear podcast much indian puppet,NEGATIVE,0.9887619614601135,surprise
@santoshsunar5601,2022-10-16 13:37:03,0.0,one video satya mohan joshi also,POSITIVE,0.8973881006240845,neutral
@joshrana,2022-11-14 04:31:53,2.0,best thing prachanda never denies accountability,POSITIVE,0.99857497215271,neutral
@CoolDhakaYT,2022-10-13 15:48:37,0.0,everything imported france manufactured india made india,NEGATIVE,0.8667859435081482,neutral
@alanmcjib5800,2022-05-24 01:27:19,0.0,synonymous surgeon worrisomely add watch cumulatively ban madly transport godly misty columnist,NEGATIVE,0.9914761185646057,fear
@ranjanbista6347,2022-11-09 12:55:47,0.0,hate filthy called leader infinity stop promoting dirty politician,NEGATIVE,0.9958678483963013,disgust
@purnimamiddya5261,2022-08-06 15:33:05,1.0,proud indian,POSITIVE,0.9998643398284912,joy
@roshankatuwal4737,2022-11-10 01:29:24,0.0,last time watching video channel discard channel channel give publicity people supposed descarded whole nation,NEGATIVE,0.9971615076065063,surprise
@ArmaNilam,2022-11-09 17:13:42,1.0,came back realised time sign breathing fresh air still alive died relative suffering till today,NEGATIVE,0.9804098010063171,joy
@kiranrasaili1687,2022-02-18 09:22:51,1.0,great leader,POSITIVE,0.9998602867126465,joy
@roshanpandey6696,2022-07-09 04:24:42,0.0,prachandey chor,NEGATIVE,0.748584508895874,neutral
@atishpokhrel9582,2022-10-17 17:45:25,0.0,donot want hate anybody wil always maoist partybrwhen like yr old saw lot dead body infront canquott even explain,NEGATIVE,0.998369038105011,anger
@USAjaynepal,2022-10-03 04:16:35,0.0,quot quot wide spread dont ethic truthfulness principle humanity nobility love motherland people let alone marxism leninism maoism development equity federalism democracy good governence accountability rule lawetc,NEGATIVE,0.9395383596420288,joy
@entertainment-fp3ex,2022-07-06 08:47:52,0.0,reality,POSITIVE,0.9979888200759888,neutral
@sitarambhatta2909,2022-04-15 00:16:05,2.0,wonderful song,POSITIVE,0.999883770942688,surprise
@RajuKunwar,2022-10-14 01:56:03,4.0,bravo brother well said composed wish every nepali could see video open eye party leader even sell daughterssonsmothers selling motherland nothing fortunate enough seen type ruler system nepal honest found peace rule late king birendra violence prachands leadership really want nepal one developed country south east asia whole world need people like balen shah hopefully upcoming election would memorable one noone party would win god bless nepali god bless nepal jai nepal aama,NEGATIVE,0.5941253304481506,joy
@kushalrai5176,2022-10-24 15:13:52,4.0,always felt prachanda el pablo escobar wanted cant put brain believe free man reputated person amongst people bra hrefhttpwwwyoutubecomresultssearchquerywebhedawebhedaa,NEGATIVE,0.9877156615257263,joy
@sarojdulal7790,2022-11-14 23:41:31,5.0,great vision great leader,POSITIVE,0.9998782873153687,joy
@satyajitmore1476,2021-12-31 17:51:07,0.0,respect indian army jai hind,POSITIVE,0.9967792630195618,anger
@zmandirashrestha5789,2022-04-12 13:26:05,0.0,wow congratulation sirr keep going sir,POSITIVE,0.999657392501831,surprise
@meias3556,2022-08-01 12:42:41,0.0,love dear indian army,POSITIVE,0.9996923208236694,joy
@VijayTM2747,2022-04-15 07:08:54,1.0,nice song,POSITIVE,0.9998550415039062,joy
@NITISHKUMAR-jn5hr,2022-05-13 17:08:08,2.0,pseudo great personality indian comment section fighting name religion must take inspiration video anyones ideal indian army must know indian army even talk religion castebrbrbrby religion let u indian caste llets u honest citizen great country call motherland try excel respective field wheather business farming student let try uplift country time self evident rise motherland quotquot brand best max citizen motherland brbecause country formed demarcation boundries honest proud citizen br jai hind brvande maatarambr,NEGATIVE,0.6437897682189941,joy
@sumankhatri9623,2022-11-08 12:01:37,0.0,gonna fuck channel today onward yo kta paisa biki sakyo rabi chor jastai,NEGATIVE,0.9986997842788696,anger
@abhilashbhardwaj9444,2022-02-01 13:21:44,3.0,respect spain,POSITIVE,0.9994897842407227,anger
@ProudQLD,2022-10-03 17:24:22,271.0,congratulation yall texas good see yall thing rather depend russia keep,NEGATIVE,0.7197461128234863,joy
@luckysky1876,2022-10-20 05:05:54,0.0,effort invention pay long run,NEGATIVE,0.9432840347290039,neutral
@mbvines5014,2022-11-09 06:09:54,0.0,dark blue blue colour represented subconsciously giving people trust thats manipulation context prachanda,POSITIVE,0.9969974756240845,fear
@Puskarrai748,2022-02-18 16:17:15,0.0,prachanda dynamic political leader,POSITIVE,0.9985595345497131,neutral
@sumanjha5768,2022-05-19 14:23:02,1.0,great,POSITIVE,0.9998630285263062,joy
@sakriyaghimire25,2022-10-14 03:06:55,0.0,loved content point,POSITIVE,0.9997949004173279,joy
@dg6169,2022-02-05 23:15:09,0.0,one best armed force world indian armed force,POSITIVE,0.9998675584793091,joy
@preetimaharjan7648,2022-11-10 16:32:06,0.0,question totally wrong prachanda neither god evil shown depth knowledge negative aspect positive aspect brought kulman ghising inaugurate kathmandu terai fast track prachanda ruled month total year could say year power tell negative aspect leader please evaluate properly,NEGATIVE,0.9733204245567322,surprise
@amarthapa7972,2022-10-23 05:38:04,0.0,tero kranti aba tero tauko ko goli thok nu parxa hatyara sala janta lootis mari deshbechis sala,NEGATIVE,0.9950780868530273,neutral
@snickerbars4129,2022-10-05 03:18:53,1.0,aesthetically pleasing,POSITIVE,0.9998687505722046,joy
@incognito_ag,2022-11-16 22:13:07,0.0,king gyanendra bir bikram shah crown price parash shah next proadcast,NEGATIVE,0.9476819634437561,neutral
@RajuRaj-if3oq,2022-10-05 08:35:38,6.0,prachand carrybr rocketsbr guided missilebr stringer missilesbr hell firebrprachand br hard pointsbradvance electronic warfare processor brthermal imager laser range finder brlaser designator amp laser spot tracker track upto object br roof mounted sight tv camera missing,NEGATIVE,0.9992179870605469,sadness
@santoshpandey2655,2022-11-09 12:35:55,0.0,big hate even starting video,NEGATIVE,0.999265730381012,anger
@dipeshlimbu9568,2022-10-14 12:29:31,0.0,yoo chor hooo,NEGATIVE,0.8964714407920837,joy
@Pageant_memes,2022-11-08 12:35:52,0.0,hehe prachanda ji lai chitta dukhexa brno le,NEGATIVE,0.9843600392341614,joy
@dhsuresh123,2022-04-12 11:13:12,2.0,best brother,POSITIVE,0.999603807926178,neutral
@keshabsaud7913,2022-11-07 15:13:31,0.0,great personality,POSITIVE,0.9998733997344971,neutral
@Pageant_memes,2022-11-09 04:33:53,26.0,word doesnt want balen amp harka work properly durghatana huna sakxa threat old man,NEGATIVE,0.9993481040000916,fear
@sumitkc262,2022-11-13 05:28:43,3.0,whatever people say prachanda nepal current political scenario dynamic leader,POSITIVE,0.9560067057609558,neutral
@therecapreview.,2022-11-08 13:07:49,3.0,u really want change avoid watching interview,NEGATIVE,0.9806227684020996,sadness
@salbahadurgurung2705,2022-02-18 08:42:18,2.0,good prachanda rajesh rai,POSITIVE,0.9997777342796326,joy
@downshade6896,2022-05-23 13:12:48,0.0,jai hind sir thank save country indian,POSITIVE,0.9996371269226074,neutral
@barshapradhan9117,2022-04-12 12:16:26,0.0,wow nice song video keep,POSITIVE,0.999835729598999,surprise
@Ravi_gupta3032,2022-06-14 08:14:44,1.0,proud indian army protects motherland jay hind,POSITIVE,0.9991520643234253,joy
@kplkop6102,2022-11-08 12:33:16,0.0,yesto hatyara lai show place dinu show ko baijet ho yo show le manche napako ho ki prachada ko support gareko,NEGATIVE,0.9909284710884094,neutral
@DipenPaudel,2022-11-07 18:35:41,0.0,fuck message muji unstable asshole asshole becomes label someone career day dayfuck,NEGATIVE,0.9983287453651428,anger
@laughterthebestmedicine1947,2022-10-23 14:00:45,0.0,nice prachanda hrefhttpswwwyoutubecomwatchvjzhfqgzxeampta,POSITIVE,0.893876314163208,neutral
@22051973jigu,2022-10-04 17:52:12,5.0,drdo many startup develop technology would enable pilot navigate back safe place rather falling enemy territorybri mean pilot quits cockpit case emergency instead falling parachute unknown terrain pilot equipped mechanism gps navigation able fly back safer area save life,NEGATIVE,0.982966423034668,neutral
@ConorMcgregor39,2022-10-19 13:20:29,0.0,need type video,NEGATIVE,0.967285692691803,neutral
@HamroRolpaTV,2022-04-12 12:34:46,0.0,wau team lai best luck,POSITIVE,0.9987514019012451,neutral
@pakistanlostitstinylullahi4859,2022-10-03 18:08:53,3.0,kevin there solution fix jealousy solution known burnol,NEGATIVE,0.9938831329345703,neutral
@gangashrees8535,2022-08-26 08:54:10,0.0,chor hatyara,NEGATIVE,0.9527274370193481,neutral
@anonymous.8850,2022-09-25 08:24:13,0.0,chup mg prachande brwe respect rookmangad sir,NEGATIVE,0.587620735168457,neutral
@amy0158,2022-10-15 09:38:50,3.0,forget sound gunshot beside house terrifying panic attack there saying english go around come around simple killed innocent nepalese people god killed loved one,NEGATIVE,0.9941861629486084,fear
@rakhisrini,2022-08-01 11:59:27,0.0,also finger fractured inside tissue damaged replaced rear teeth totally removed applied cement something inside pooran bite happened life,NEGATIVE,0.9923112988471985,sadness
@yamkhadka230,2022-04-12 11:49:46,0.0,nice song,POSITIVE,0.9998550415039062,joy
@blokin5039,2022-10-04 07:10:17,1.0,yesterday read helicopter indigenously made indian company lame,NEGATIVE,0.9995917677879333,sadness
@lavanyakota5651,2022-08-11 16:48:15,1.0,hand tq soldier,NEGATIVE,0.5838573575019836,neutral
@manishmagar9587,2022-04-16 19:56:43,2.0,song far better mero hajur anmol kc suhana thapa need know acting,NEGATIVE,0.9767221808433533,joy
@bishnushrestha9589,2022-11-09 15:44:49,2.0,one best interview,POSITIVE,0.9998242259025574,joy
@ganeshbhantana,2022-10-17 06:58:03,0.0,defending political party second turning point political change may gorkha region quotprachandaquot spoilsport game government formation upcoming election please join hand appeal voter gorkha region including please defeat quotprachandaquot win election,NEGATIVE,0.8401879668235779,joy
@shabanaparveen6324,2022-08-23 13:38:33,0.0,father serving iaf indian air force proud father serving iaf working since,POSITIVE,0.9986305236816406,joy
@nupurhaldar21,2021-12-18 06:23:08,1.0,proud indiani love india,POSITIVE,0.9998773336410522,joy
@tialkr9071,2022-10-05 07:29:39,1.0,call dragon fly,POSITIVE,0.9690854549407959,neutral
@riseinggaming5253,2022-05-27 14:39:20,1.0,proud indian,POSITIVE,0.9998643398284912,joy
@shuklachoudhury6104,2022-05-22 13:13:42,0.0,motivational driving force,POSITIVE,0.9996414184570312,neutral
@AmitTiwari-iq4vp,2022-11-09 13:00:28,0.0,rip rip haramkhor prachanda rip,NEGATIVE,0.9956653714179993,neutral
@victorchaudhary6219,2022-10-22 09:47:17,0.0,bitch raid house maiost revolution,NEGATIVE,0.9863293766975403,anger
@sexybiion7415,2022-10-14 17:16:13,0.0,everyone talking youth youth win guarantee situation repeat expectation expectation turn exception party head experienced,NEGATIVE,0.9080570936203003,neutral
@ekyatri205,2022-04-12 15:27:59,3.0,couple quotparanai dinxuquot stolen heart,NEGATIVE,0.8688211441040039,surprise
@tankadahal3360,2022-10-31 13:34:54,1.0,great leader prachanda,POSITIVE,0.9996917247772217,neutral
@prithakkharel6452,2022-10-26 08:10:17,0.0,reign party nepal communist imperalist associated holding power,NEGATIVE,0.9765449166297913,neutral
@sezzy121,2022-09-03 02:03:38,0.0,sir want join age brand dont degree brbut lot skill like photographybreditingbrcomputer repairbrelectricianbrlittle bit knowledge electronicbrrepairbrand little bit knowledge airsoftbrcan join army nation,NEGATIVE,0.9862274527549744,surprise
@thapachandra9769,2022-02-18 16:41:53,12.0,madan bhadari great leader mr parchand im living nepal always listen watching,POSITIVE,0.9993221759796143,joy
@trax.w75e4,2022-10-15 03:32:35,0.0,communism never worked country maoism worse tinanmen square massacre,NEGATIVE,0.9801817536354065,anger
@ReixScarlet,2022-10-08 05:58:15,0.0,sorry think attack heli prachand name come mind local chai wala name come india,NEGATIVE,0.9946529865264893,sadness
@alpac188,2022-11-25 08:15:28,1.0,ah swatantra party baneko chai smart vako ho bhane communist party naam rakera afu chai bourgeoise capitalist nepotistic bhako kaa dekhun moto buddhi baka pkd le,NEGATIVE,0.989410400390625,joy
@John11747,2022-10-03 18:15:15,10.0,basically like comanche,NEGATIVE,0.9438236951828003,neutral
@rohitniroula4875,2022-09-28 14:16:27,1.0,nice song nice lyric composition,POSITIVE,0.9998568296432495,joy
@ravipal7773,2022-06-15 08:44:11,0.0,nice song,POSITIVE,0.9998550415039062,joy
@sangam65281,2022-10-15 04:13:31,70.0,real incidence read itbrmy uncle lost conflict going kathmandu saptari never reached home neither dead alive son month didnt even saw son properlybrour elder brother aged sister aged forced join socalled people army actually luckily escaped move teraibralmost everyday used take ransom name shayog pathi rice home onlybrmy old grandfather death threatened maoist also kill son one uncle flew away saudi arab father army thing happened u bra bomb blast mamaghar destroyed part big house son law army brour whole family threatened maoist captured ropani land including ancestral home keeping called lalflag entire family forced leave bhojpur various death threat living udayapur brour story example numerous example devil faced prachanda brhe reason behind nepalese death many people home less countless number people lost conflict yo manche ko aja choro ni marryo jo eakdam thulo paapi ho yesko sirmati ko ni bijok chha tei ni yo yesari hidi ra chha yo jatso paapi yo dharti aako na janmiosh yeskai karan le aja hamro desh yeti backward bhayeko ho desh ko dharma sanskrit masne yei manche ho bhagwan le yo manche lai ajhhai punsih garna parcha yesta paapi marreko din khusi hunchu,NEGATIVE,0.9959327578544617,fear
@ava92343,2022-04-29 02:25:35,228.0,respect japan,POSITIVE,0.9995620846748352,anger
@khembrad6331,2022-04-24 15:59:16,1.0,chemistry daya ji laxmi ji always soothing eye literally take lovestory upto another level,POSITIVE,0.9935197234153748,joy
@MrEngineer_,2022-11-01 06:10:43,0.0,hrefhttpwwwyoutubecomresultssearchquerynonotagainnonotagaina,NEGATIVE,0.9837365746498108,neutral
@shannon2610,2022-02-18 18:25:26,0.0,he charismatic leader he murderer took thousand life innocent nepalese,POSITIVE,0.927261233329773,anger
@ramkharel5287,2022-07-02 12:33:37,0.0,perfect rapid fire,POSITIVE,0.9998548030853271,surprise
@sangam98765,2022-10-15 05:42:55,1.0,evil tf think somewhere near god u weed bro made title video,NEGATIVE,0.9977023005485535,surprise
@rajkuikel1720,2022-09-05 15:41:10,0.0,absolutely sir,POSITIVE,0.9998111128807068,neutral
@amirkiani100,2022-10-03 16:35:55,2.0,mean another flying coffin r build wion know telling truth lol,NEGATIVE,0.9957906603813171,joy
@gamerps423,2022-11-09 22:27:12,1.0,hrefhttpwwwyoutubecomresultssearchquerynonotagainnonotagaina evil man history nepal vanera chincha abako generation le jai nepal satruu ko khandan na ho,NEGATIVE,0.9826166033744812,sadness
@chankanyy924,2022-10-03 17:10:04,0.0,wolfowitz doctrine usa wont like,POSITIVE,0.9918404817581177,neutral
@sameerchhetri5127,2022-11-02 02:13:06,1.0,hrefhttpwwwyoutubecomresultssearchquerynonotagainnonotagaina,NEGATIVE,0.9837365746498108,neutral
@okxata9398,2022-02-18 05:54:19,1.0,lot love,POSITIVE,0.9998703002929688,neutral
@utkarshthewanderer8063,2022-09-15 00:37:37,4.0,video far away country make u feel even proud feeling without word,POSITIVE,0.9715579152107239,joy
@HariPrasad-jm6se,2022-09-01 22:18:22,2.0,really awesome doubt quotjawansquot bravest warrior thankful jai hind vande mataram,POSITIVE,0.9692564010620117,joy
@ramkeryadav465,2021-11-11 01:29:16,0.0,sorry,NEGATIVE,0.999756395816803,sadness
@sangitagiri3385,2022-04-12 15:16:29,2.0,nice song,POSITIVE,0.9998550415039062,joy
@dayimbashir12,2022-07-04 13:27:28,0.0,love,POSITIVE,0.9998735189437866,sadness
@nirmantapaswee6853,2022-02-19 18:18:32,0.0,harsa bobhol bhaa yar thank vedio,POSITIVE,0.9974523186683655,neutral
@omkrishnashresthaofficial1637,2022-10-22 23:04:59,0.0,,POSITIVE,0.7481208443641663,neutral
@charlespadamada5979,2022-10-04 16:34:41,0.0,hope filipino copy,POSITIVE,0.9899523854255676,neutral
@utkarshdwivedi6600,2022-10-03 17:18:39,1.0,wion need work presentation skill suggest wion look cgtn amp voa short clip,NEGATIVE,0.9961090683937073,neutral
@Study_well04,2021-11-02 06:52:42,0.0,respect india jai hind,POSITIVE,0.9921995997428894,anger
@bimochanadhikari1419,2022-11-14 16:20:50,0.0,hatyara prachande,POSITIVE,0.9619348049163818,neutral
@wondergaming5525,2022-07-17 07:13:58,2.0,th strongest army world yet peace loving army attacked country first year,POSITIVE,0.993428647518158,anger
@aminmaharjan,2022-10-16 14:43:18,0.0,curse country,NEGATIVE,0.99967360496521,neutral
@tseringsherpa960,2022-11-17 19:25:21,0.0,highlight corrupted person everyone know corrupt,NEGATIVE,0.9939179420471191,anger
@lotusman992,2022-11-13 15:32:49,2.0,rip two tounge person,NEGATIVE,0.9747978448867798,neutral
@narottambasnet1565,2022-10-16 13:37:00,1.0,definitely evil,NEGATIVE,0.9995680451393127,disgust
@limburajan491,2022-02-18 09:46:26,8.0,rajesh payal rai would fine work fallen trap prachanda,NEGATIVE,0.9947751760482788,anger
@diwadhungel5973,2022-11-09 11:59:46,0.0,call terrorist showtotally terroristanti national,NEGATIVE,0.9966465830802917,fear
@deepakbohara3532,2022-11-03 06:46:01,0.0,nice song,POSITIVE,0.9998550415039062,joy
@priy3sh960,2022-05-04 19:09:27,0.0,coordination,POSITIVE,0.999176561832428,neutral
@Bicky809,2022-10-13 16:56:17,0.0,beiang son dahal want tell everyone ashamed caste bcoz guy dad family want request nepalese dont hate caste coz guy,NEGATIVE,0.9936851859092712,anger
@ramzansk6217,2022-03-06 19:39:44,17.0,proud indian,POSITIVE,0.9998643398284912,joy
@zoyasilentgirl4522,2022-05-29 11:40:24,1.0,indian army best army world jai hind,POSITIVE,0.9972817897796631,neutral
